trip_id,vehicle_id,date_id,start_time,end_time,start_battery_pct,end_battery_pct,distance_km,avg_speed_kmph,driving_mode,terrain,elevation_gain_m,outside_temp_c,ac_usage,traffic_condition,energy_consumed_kwh,estimated_range_km,actual_range_achieved_km,battery_health_pct_at_trip,distance_km_was_outlier,outside_temp_c_was_imputed,avg_speed_kmph_was_imputed,ac_usage_was_imputed,driving_mode_was_imputed
1390,17,20260606,2026-06-06 11:21:56.900021733,2026-06-06 11:54:36.244284028,65.8,58.2,16.6,30.5,City,Flat,17,35.1,False,Light,1.826,163,218,94.22,False,False,False,False,False
1391,17,20260606,2026-06-06 14:25:15.207561422,2026-06-06 14:49:24.408839377,58.2,52.7,12.6,31.3,City,Flat,13,34.0,True,Light,1.328,136,228,94.22,False,False,False,False,False
1392,17,20260607,2026-06-07 08:06:41.653227984,2026-06-07 09:33:36.606499012,93.6,77.2,31.0,21.4,City,Hilly,93,32.9,True,Moderate,3.943,225,189,94.21,False,False,False,False,False
1393,17,20260608,2026-06-08 06:25:12.497834587,2026-06-08 06:37:45.728603817,77.2,73.8,6.8,32.5,City,Mixed,8,37.0,True,Light,0.823,181,198,94.2,False,False,False,False,False
1394,17,20260609,2026-06-09 06:28:01.580819682,2026-06-09 07:13:49.845803909,73.8,61.4,24.2,31.7,City,Mixed,20,35.4,True,Light,2.97,172,196,94.2,False,False,False,False,False
1395,17,20260609,2026-06-09 09:14:41.118965630,2026-06-09 09:44:05.571389328,61.4,45.0,27.3,55.7,Sport,Mixed,23,35.8,True,Light,3.937,150,166,94.2,False,False,False,False,False
1396,17,20260609,2026-06-09 11:47:46.507469657,2026-06-09 12:07:41.335055863,45.0,41.5,7.7,23.2,City,Mixed,9,34.3,True,Moderate,0.851,108,217,94.2,False,False,False,False,False
1397,17,20260610,2026-06-10 08:13:56.808607058,2026-06-10 08:59:37.549347798,98.1,89.1,18.5,24.3,City,Mixed,39,32.4,True,Moderate,2.163,222,205,94.19,False,False,False,False,True
1398,17,20260612,2026-06-12 08:45:39.735586737,2026-06-12 09:34:21.813508814,89.1,78.0,25.0,30.8,City,Mixed,98,33.2,False,Light,2.655,210,226,94.17,False,False,False,False,False
1399,17,20260615,2026-06-15 07:21:19.411215037,2026-06-15 07:31:07.738063286,78.0,76.0,4.2,25.7,City,Flat,3,36.7,False,Moderate,0.473,181,213,94.15,False,False,False,False,False
1400,17,20260615,2026-06-15 09:45:44.391153932,2026-06-15 10:45:59.025300273,76.0,64.5,24.7,24.6,City,Mixed,24,32.5,True,Moderate,2.756,187,215,94.15,False,False,False,False,False
1401,17,20260615,2026-06-15 13:26:11.879332450,2026-06-15 14:23:39.980598272,64.5,54.3,22.7,23.7,City,Mixed,78,32.6,False,Moderate,2.458,154,222,94.15,False,False,False,False,False
1402,17,20260617,2026-06-17 07:25:33.705253561,2026-06-17 08:02:25.753446332,95.0,87.3,15.3,24.9,City,Mixed,15,36.7,False,Moderate,1.853,229,198,94.14,False,False,False,False,False
1403,17,20260619,2026-06-19 09:34:42.947333857,2026-06-19 10:16:38.015827007,87.3,80.0,15.3,21.9,Eco,Flat,12,33.2,True,Heavy,1.751,213,210,94.12,False,True,False,False,False
1404,17,20260619,2026-06-19 12:39:19.715855762,2026-06-19 13:42:24.016197058,80.0,64.0,30.8,29.3,City,Mixed,107,35.9,True,Light,3.843,183,192,94.12,False,False,False,False,False
1405,17,20260623,2026-06-23 08:24:09.893060735,2026-06-23 08:59:01.968532433,64.0,57.8,15.4,26.5,Eco,Mixed,27,33.6,True,Moderate,1.478,151,250,94.09,False,False,False,False,False
1406,17,20260623,2026-06-23 11:28:14.378971517,2026-06-23 12:30:53.872642403,57.8,43.2,33.0,31.6,City,Flat,24,33.7,True,Light,3.5,134,226,94.09,False,False,False,False,False
1407,17,20260624,2026-06-24 07:06:16.376893624,2026-06-24 07:43:43.834520742,97.0,87.6,22.1,35.4,City,Flat,10,34.9,True,Light,2.245,224,236,94.08,False,False,False,False,False
1408,17,20260625,2026-06-25 08:58:40.223997643,2026-06-25 09:24:59.314906733,87.6,76.9,19.3,44.0,Sport,Flat,14,32.8,True,Moderate,2.561,206,181,94.07,False,False,False,False,False
1409,17,20260626,2026-06-26 06:23:37.858208087,2026-06-26 07:19:04.440486568,76.9,63.0,29.2,31.6,City,Flat,16,35.6,True,Light,3.335,186,210,94.07,False,False,False,False,False
1410,17,20260626,2026-06-26 08:03:38.120026413,2026-06-26 08:40:36.301844594,63.0,53.9,18.3,29.7,City,Mixed,37,36.3,True,Light,2.185,144,201,94.07,False,False,False,False,False
1411,17,20260626,2026-06-26 09:04:58.539950894,2026-06-26 09:42:39.005067173,53.9,45.3,18.9,30.1,Eco,Flat,12,36.5,True,Moderate,2.063,123,220,94.07,False,False,False,False,False
1412,17,20260627,2026-06-27 06:54:47.101170667,2026-06-27 07:41:16.033976991,82.7,73.2,19.6,25.3,City,Flat,6,36.5,True,Moderate,2.276,196,207,94.06,False,False,False,False,False
1413,17,20260630,2026-06-30 07:34:39.752220717,2026-06-30 08:06:04.791590795,73.2,66.6,13.3,25.4,City,Hilly,45,33.4,True,Light,1.586,175,201,94.04,False,False,False,False,False
1414,17,20260701,2026-07-01 07:30:32.356097087,2026-07-01 08:15:37.019309522,66.6,59.8,14.5,19.3,City,Flat,8,33.7,True,Heavy,1.643,151,212,94.03,False,False,False,False,False
1415,17,20260701,2026-07-01 09:42:25.681296704,2026-07-01 10:34:38.505724184,59.8,49.9,22.8,26.2,City,Flat,4,33.1,True,Moderate,2.384,146,230,94.03,False,False,False,False,False
1416,17,20260702,2026-07-02 08:43:03.697832868,2026-07-02 09:12:10.583078769,84.8,78.3,14.8,30.5,City,Mixed,50,33.4,True,Light,1.559,199,228,94.02,False,False,False,False,False
1417,17,20260704,2026-07-04 08:58:07.733361175,2026-07-04 09:02:17.410780529,78.3,76.1,4.3,62.0,Sport,Flat,2,31.6,True,Light,0.521,188,198,94.01,False,False,False,False,False
1418,17,20260705,2026-07-05 08:00:02.759413223,2026-07-05 08:14:25.680761537,76.1,73.6,6.4,26.7,Eco,Flat,6,30.8,True,Moderate,0.607,173,253,94.0,False,False,False,False,False
1419,17,20260707,2026-07-07 06:50:24.833628449,2026-07-07 07:16:12.344940666,73.6,68.9,9.5,22.1,City,Mixed,8,30.5,True,Moderate,1.131,179,202,93.98,False,False,False,False,False
1420,17,20260709,2026-07-09 08:36:17.983104980,2026-07-09 09:28:50.778136035,68.9,56.4,28.2,32.2,City,Mixed,50,30.0,True,Light,3.012,167,225,93.97,False,False,False,False,False
1421,17,20260710,2026-07-10 06:07:46.299931683,2026-07-10 07:25:34.096541852,88.8,75.8,30.6,23.6,City,Flat,10,32.4,True,Moderate,3.126,218,235,93.96,False,False,False,False,False
1422,17,20260712,2026-07-12 08:11:54.139868321,2026-07-12 09:41:00.139868321,75.8,60.6,29.7,20.0,City,Hilly,262,32.9,True,Moderate,3.657,185,195,93.95,False,False,False,False,False
1423,17,20260713,2026-07-13 09:02:16.414255785,2026-07-13 09:56:08.363137574,60.6,42.8,28.1,31.3,Sport,Mixed,106,34.1,True,Heavy,4.263,138,158,93.94,False,False,False,False,False
1424,17,20260715,2026-07-15 09:40:02.212923967,2026-07-15 10:19:00.357253863,95.9,90.1,12.6,19.4,City,Flat,14,33.5,True,Heavy,1.389,219,218,93.92,False,False,False,False,False
1425,17,20260716,2026-07-16 08:15:04.631642015,2026-07-16 09:03:22.192617624,90.1,81.1,23.1,28.7,Eco,Mixed,37,29.8,False,Moderate,2.17,206,255,93.92,False,False,False,False,False
1426,17,20260716,2026-07-16 11:15:11.448475350,2026-07-16 11:50:44.781808683,81.1,72.6,20.8,35.1,City,Flat,5,34.5,True,Light,2.042,188,244,93.91,False,False,False,False,False
1427,17,20260716,2026-07-16 13:12:45.902086722,2026-07-16 14:05:43.453107130,72.6,63.4,17.3,19.6,City,Hilly,71,31.6,True,Moderate,2.21,177,188,93.91,False,False,False,False,False
1428,17,20260719,2026-07-19 09:54:32.119067295,2026-07-19 10:42:14.769669704,63.4,52.1,26.4,33.2,City,Flat,12,32.4,True,Light,2.705,153,234,93.89,False,False,False,False,False
1429,17,20260719,2026-07-19 11:02:41.546156484,2026-07-19 11:07:38.667077789,52.1,49.6,4.3,52.1,Sport,Mixed,16,29.6,True,Light,0.593,123,174,93.89,False,False,False,False,False
1430,17,20260719,2026-07-19 13:42:45.314033166,2026-07-19 14:49:35.278445977,49.6,36.6,31.3,28.1,City,Mixed,44,33.4,False,Light,3.122,111,241,93.89,False,False,False,False,False
1431,17,20260720,2026-07-20 07:23:38.341071773,2026-07-20 07:40:12.091071773,97.5,95.0,5.3,19.2,City,Flat,5,30.3,True,Heavy,0.606,240,210,93.88,False,False,False,False,False
1432,17,20260721,2026-07-21 06:27:14.718269869,2026-07-21 07:34:11.560375132,95.0,83.0,31.8,28.5,Eco,Flat,21,31.1,True,Moderate,2.874,224,266,93.88,False,False,False,False,False
1433,17,20260721,2026-07-21 09:22:53.646767191,2026-07-21 09:53:24.155241767,83.0,78.7,9.0,17.7,City,Flat,2,33.2,True,Heavy,1.033,185,209,93.88,False,True,False,False,False
1434,17,20260721,2026-07-21 11:21:41.000711165,2026-07-21 11:35:14.913754643,78.7,75.3,7.8,34.5,City,Flat,7,32.2,True,Light,0.825,192,227,93.87,False,False,False,False,False
1435,17,20260722,2026-07-22 06:13:48.463816630,2026-07-22 07:09:14.863816630,75.3,65.2,23.1,25.0,Eco,Mixed,31,34.0,True,Moderate,2.423,171,229,93.87,False,False,False,False,False
1436,17,20260722,2026-07-22 08:48:40.428358553,2026-07-22 09:24:00.428358553,65.2,58.7,15.9,27.0,City,Flat,13,30.3,False,Moderate,1.569,159,243,93.87,False,False,False,False,False
1437,17,20260723,2026-07-23 06:23:28.160332126,2026-07-23 06:58:17.279503110,99.6,94.5,11.2,19.3,City,Flat,11,30.6,True,Heavy,1.229,229,219,93.86,False,False,False,False,False
1438,17,20260723,2026-07-23 08:02:08.346479188,2026-07-23 08:57:00.654171495,94.5,80.5,32.1,35.1,City,Flat,19,30.8,True,Light,3.354,228,230,93.86,False,False,False,False,False
1439,17,20260723,2026-07-23 10:28:46.915339640,2026-07-23 11:11:26.452911894,80.5,74.6,12.3,17.3,City,Flat,4,33.2,True,Heavy,1.415,181,209,93.86,False,False,False,False,False
1440,17,20260723,2026-07-23 13:24:15.898076519,2026-07-23 14:30:34.049337023,74.6,62.6,26.3,23.8,City,Mixed,22,31.1,True,Moderate,2.891,181,218,93.86,False,False,False,False,False
1441,17,20260725,2026-07-25 07:45:59.279017043,2026-07-25 08:12:48.448071484,62.6,54.3,15.6,34.9,Sport,Flat,4,31.8,False,Heavy,2.001,148,187,93.84,False,False,False,False,False
1442,17,20260726,2026-07-26 09:11:29.688170893,2026-07-26 10:30:15.556896761,81.4,64.0,34.0,25.9,City,Hilly,189,32.5,True,Light,4.165,194,196,93.83,False,False,False,False,False
1443,17,20260726,2026-07-26 11:59:17.208657771,2026-07-26 12:46:44.017168409,64.0,55.3,22.3,28.2,Eco,Flat,11,30.7,True,Moderate,2.084,143,257,93.83,False,False,False,False,False
1444,17,20260727,2026-07-27 08:39:43.375234705,2026-07-27 09:07:39.033129441,92.9,77.8,28.3,60.8,Sport,Flat,28,31.2,True,Light,3.62,228,188,93.83,False,False,False,False,False
1445,17,20260728,2026-07-28 07:16:57.201772871,2026-07-28 08:32:43.355619024,77.8,68.1,19.7,15.6,City,Mixed,50,33.4,True,Heavy,2.335,179,202,93.82,False,False,False,False,False
1446,17,20260729,2026-07-29 06:52:00.573148255,2026-07-29 07:08:53.417184952,68.1,64.5,9.2,32.7,Eco,Mixed,15,29.9,True,Light,0.865,160,255,93.81,False,False,False,False,False
1447,17,20260730,2026-07-30 07:24:38.430039453,2026-07-30 08:14:49.644992724,64.5,56.6,17.9,21.4,Eco,Hilly,141,33.3,False,Moderate,1.889,153,227,93.8,False,False,False,False,False
1448,17,20260731,2026-07-31 09:10:18.032472881,2026-07-31 10:15:35.273852191,98.6,86.0,28.4,26.1,City,Flat,16,32.4,True,Moderate,3.031,230,225,93.8,False,False,False,False,False
1449,17,20260801,2026-08-01 06:32:15.055812468,2026-08-01 07:36:50.215048136,86.0,72.8,33.8,31.4,City,Flat,7,27.2,False,Light,3.162,205,257,93.79,False,False,False,False,False
1450,17,20260801,2026-08-01 10:10:35.372210209,2026-08-01 10:48:29.056420735,72.8,67.9,10.8,17.1,City,Flat,8,29.2,True,Heavy,1.182,167,219,93.79,False,False,False,False,False
1451,17,20260804,2026-08-04 08:22:03.161840435,2026-08-04 08:52:35.497169776,67.9,64.3,8.5,16.7,City,Flat,4,30.3,False,Heavy,0.872,166,234,93.76,False,False,False,False,False
1452,17,20260805,2026-08-05 08:59:36.417097590,2026-08-05 09:15:48.417097590,64.3,60.2,10.8,40.0,Eco,Flat,1,29.9,True,Light,0.976,147,266,93.76,False,False,False,False,False
1453,17,20260805,2026-08-05 11:07:23.869000377,2026-08-05 12:54:08.520163167,60.2,45.8,30.6,17.2,City,Flat,32,29.6,True,Heavy,3.452,140,213,93.76,False,False,False,False,False
1454,17,20260807,2026-08-07 07:07:56.845770036,2026-08-07 07:58:58.914735553,98.4,91.3,14.8,17.4,City,Flat,16,26.5,True,Heavy,1.707,223,208,93.74,False,False,False,False,False
1455,17,20260808,2026-08-08 07:52:46.104375439,2026-08-08 08:03:38.278288482,91.3,89.4,5.0,27.6,Eco,Flat,2,27.6,False,Moderate,0.446,217,269,93.73,False,False,False,False,False
1456,17,20260808,2026-08-08 09:10:24.526179435,2026-08-08 09:44:47.767286154,89.4,83.0,14.5,25.3,City,Flat,17,25.8,True,Moderate,1.533,209,227,93.73,False,False,False,False,False
1457,17,20260809,2026-08-09 08:27:43.139272709,2026-08-09 09:02:11.224379091,83.0,78.1,10.8,26.6,City,Flat,2,29.9,True,Heavy,1.175,189,221,93.73,False,False,True,False,False
1458,17,20260809,2026-08-09 10:41:34.842836519,2026-08-09 11:03:20.940397494,78.1,73.0,11.9,32.8,City,Mixed,12,28.0,False,Light,1.228,188,233,93.73,False,False,False,False,False
1459,17,20260809,2026-08-09 13:43:12.746520280,2026-08-09 13:53:22.331184816,73.0,70.9,5.3,31.3,City,Flat,3,26.2,False,Light,0.512,167,248,93.73,False,False,False,False,False
1460,17,20260812,2026-08-12 06:00:46.265809066,2026-08-12 07:20:22.361426595,70.9,56.7,33.3,25.1,City,Flat,14,29.9,True,Moderate,3.403,168,235,93.7,False,False,False,False,False
1461,17,20260813,2026-08-13 08:19:34.335134376,2026-08-13 09:27:56.976643809,95.0,81.5,30.2,26.5,City,Flat,13,27.6,True,Moderate,3.233,233,224,93.7,False,False,False,False,False
1462,17,20260813,2026-08-13 11:00:50.839327953,2026-08-13 11:48:39.804845194,81.5,73.1,20.8,26.1,City,Flat,21,27.5,False,Moderate,2.025,186,247,93.7,False,False,False,False,False
1463,17,20260814,2026-08-14 07:39:22.951345941,2026-08-14 08:59:28.455933096,73.1,59.7,29.1,21.8,City,Mixed,81,26.7,False,Moderate,3.217,164,217,93.69,False,False,False,False,False
1464,17,20260815,2026-08-15 08:26:08.574239507,2026-08-15 09:36:41.386739507,87.9,75.3,30.1,25.6,City,Flat,15,30.1,True,Moderate,3.024,209,239,93.68,False,False,False,False,False
1465,17,20260818,2026-08-18 07:09:36.805505593,2026-08-18 07:30:33.409279177,75.3,71.0,11.1,31.8,City,Flat,6,25.7,False,Light,1.027,171,259,93.66,False,False,False,False,False
1466,17,20260819,2026-08-19 07:35:07.555870383,2026-08-19 09:21:54.335531399,71.0,57.0,31.5,17.7,City,Mixed,35,27.5,False,Heavy,3.362,165,225,93.65,False,False,False,False,False
1467,17,20260820,2026-08-20 08:34:10.172347198,2026-08-20 09:03:19.893017589,97.8,91.4,17.4,35.8,Eco,Mixed,49,27.8,False,Light,1.525,219,274,93.64,False,False,False,False,False
1468,17,20260820,2026-08-20 11:32:39.939391894,2026-08-20 12:29:33.272725227,91.4,80.8,25.6,27.0,City,Flat,17,27.0,False,Moderate,2.553,212,241,93.64,False,False,False,False,False
1469,17,20260821,2026-08-21 08:58:03.230228358,2026-08-21 09:36:31.364199649,80.8,74.4,13.4,20.9,City,Hilly,98,25.6,False,Moderate,1.542,192,209,93.63,False,False,False,False,False
1470,17,20260822,2026-08-22 08:14:38.895781079,2026-08-22 08:26:16.128982660,74.4,72.5,4.9,25.3,Eco,Mixed,3,27.5,False,Moderate,0.451,179,261,93.63,False,False,False,False,False
1471,17,20260825,2026-08-25 09:35:06.914972268,2026-08-25 10:10:09.569839524,72.5,63.9,19.8,33.9,City,Flat,14,28.4,True,Light,2.053,164,231,93.6,False,False,False,False,False
1472,17,20260825,2026-08-25 11:56:00.044573626,2026-08-25 12:50:32.771846353,63.9,52.3,28.0,30.8,City,Flat,25,30.3,True,Light,2.793,150,241,93.6,False,False,False,False,False
1473,17,20260826,2026-08-26 07:02:58.769141966,2026-08-26 08:21:13.614502790,82.7,70.8,25.3,19.4,City,Flat,6,29.1,True,Heavy,2.853,202,213,93.6,False,False,False,False,False
1474,17,20260826,2026-08-26 10:44:36.008576090,2026-08-26 11:50:44.512513097,70.8,56.0,28.0,25.4,City,Hilly,41,25.6,True,Light,3.54,160,190,93.59,False,False,False,False,False
1475,17,20260826,2026-08-26 13:11:36.173546642,2026-08-26 14:05:40.442321345,56.0,45.5,22.8,25.3,City,Mixed,29,25.5,True,Moderate,2.514,134,218,93.59,False,False,False,False,False
1476,17,20260826,2026-08-26 16:51:40.085030549,2026-08-26 17:45:43.901284965,45.5,33.4,25.5,28.3,City,Mixed,77,29.0,True,Light,2.914,106,210,93.59,False,False,False,False,False
1477,17,20260827,2026-08-27 09:48:55.413477039,2026-08-27 11:25:10.413477039,90.9,76.3,30.8,19.2,City,Flat,7,29.9,True,Heavy,3.506,207,211,93.59,False,False,False,False,False
1478,17,20260827,2026-08-27 13:29:15.130778234,2026-08-27 13:42:31.284624387,76.3,73.3,6.9,31.2,Eco,Hilly,55,30.0,True,Light,0.721,171,230,93.58,False,False,False,False,False
1479,17,20260830,2026-08-30 08:31:23.674975455,2026-08-30 09:19:00.817832597,73.3,63.4,20.0,25.2,City,Mixed,14,28.1,True,Moderate,2.374,165,202,93.56,False,False,False,False,False
1480,17,20260830,2026-08-30 10:04:30.424513618,2026-08-30 11:37:08.973736415,63.4,46.8,29.8,19.3,City,Hilly,284,28.8,True,Moderate,3.974,141,180,93.56,False,False,False,False,False
1481,17,20260831,2026-08-31 08:19:04.132193249,2026-08-31 08:30:39.837714721,87.7,85.0,6.3,32.6,City,Flat,4,27.8,True,Light,0.648,207,233,93.55,False,False,False,False,False
1482,17,20260902,2026-09-02 09:26:03.545691866,2026-09-02 09:44:45.084153404,85.0,81.6,8.1,26.0,City,Flat,5,21.6,True,Moderate,0.815,205,239,93.54,False,False,False,False,False
1483,17,20260904,2026-09-04 07:41:06.420921701,2026-09-04 08:20:36.420921701,81.6,74.5,15.8,24.0,City,Mixed,26,22.6,False,Moderate,1.695,197,224,93.53,False,False,False,False,False
1484,17,20260904,2026-09-04 10:04:06.859364918,2026-09-04 11:28:35.824882159,74.5,63.0,24.5,17.4,City,Flat,20,25.2,True,Heavy,2.762,173,213,93.53,False,False,False,False,False
1485,17,20260905,2026-09-05 06:04:27.369953037,2026-09-05 06:26:50.446876113,63.0,57.7,9.7,26.0,City,Hilly,46,23.8,True,Light,1.263,150,184,93.52,False,False,False,False,False
1486,17,20260905,2026-09-05 08:57:27.525871353,2026-09-05 09:22:43.924585179,57.7,52.6,13.1,31.1,City,Flat,12,21.5,False,Light,1.228,129,256,93.52,False,False,False,False,False
1487,17,20260907,2026-09-07 08:00:17.743108094,2026-09-07 08:56:04.409774760,92.5,81.8,25.1,27.0,City,Flat,25,23.3,False,Moderate,2.572,224,234,93.5,False,False,False,False,False
1488,17,20260908,2026-09-08 08:02:24.299470437,2026-09-08 08:37:46.293605334,81.8,74.0,20.1,34.1,City,Flat,11,23.8,False,Light,1.866,200,259,93.49,False,False,False,False,False
1489,17,20260908,2026-09-08 11:37:37.295845342,2026-09-08 12:56:55.435380225,74.0,60.2,34.1,25.8,City,Flat,9,23.8,False,Moderate,3.307,174,247,93.49,False,False,False,False,False
1490,17,20260908,2026-09-08 14:49:57.612898383,2026-09-08 15:02:47.078547237,60.2,57.4,5.6,26.2,City,Hilly,25,26.0,True,Light,0.683,139,197,93.49,False,False,False,False,False
1491,17,20260909,2026-09-09 07:40:04.121489326,2026-09-09 08:33:29.739466854,75.3,61.9,31.7,35.6,City,Flat,35,24.4,True,Light,3.21,179,237,93.49,False,False,False,False,False
1492,17,20260909,2026-09-09 11:25:10.376564271,2026-09-09 11:49:13.073193484,61.9,56.6,208.62296624354343,26.7,City,Hilly,94,26.3,False,Light,1.271,145,202,93.48,False,False,False,False,False
1493,17,20260912,2026-09-12 07:44:07.128082647,2026-09-12 08:49:02.650470706,86.3,74.0,29.0,26.8,City,Flat,7,21.7,False,Moderate,2.951,202,236,93.46,False,False,False,False,False
1494,17,20260914,2026-09-14 09:03:27.875769083,2026-09-14 09:39:54.791656933,74.0,67.8,13.0,21.4,City,Hilly,95,21.6,False,Moderate,1.483,167,210,93.45,False,False,False,False,False
1495,17,20260915,2026-09-15 08:28:03.931666843,2026-09-15 09:15:04.550223544,67.8,56.8,30.4,38.8,Eco,Flat,22,25.2,False,Light,2.634,152,277,93.44,False,False,False,False,False
1496,17,20260916,2026-09-16 07:58:58.168464810,2026-09-16 08:49:15.172513392,95.3,86.0,20.7,24.7,City,Mixed,38,22.2,False,Moderate,2.22,229,224,93.43,False,False,False,False,False
1497,17,20260916,2026-09-16 09:34:48.953951905,2026-09-16 10:00:00.452209744,86.0,74.9,24.1,57.4,Sport,Flat,12,23.1,False,Light,2.668,202,217,93.43,False,False,False,False,False
1498,17,20260917,2026-09-17 07:56:16.501392602,2026-09-17 08:55:43.168059268,74.9,60.2,32.1,32.4,City,Mixed,79,24.6,True,Light,3.52,180,219,93.42,False,False,False,False,False
1499,17,20260918,2026-09-18 09:41:05.524610937,2026-09-18 10:11:22.943965775,60.2,45.7,31.3,62.0,Sport,Flat,12,23.4,False,Light,3.476,140,216,93.42,False,False,False,False,False
1500,18,20260523,2026-05-23 09:03:28.530448254,2026-05-23 09:29:01.203715580,100.0,95.1,12.9,30.3,City,Mixed,11,35.7,True,Light,1.979,335,261,99.99,False,False,False,False,False
1501,18,20260525,2026-05-25 06:46:36.064762347,2026-05-25 07:35:26.919780934,95.1,89.0,21.9,26.9,Eco,Flat,26,31.6,True,Moderate,2.448,319,358,99.98,False,False,False,False,False
1502,18,20260525,2026-05-25 08:51:23.193603392,2026-05-25 09:15:45.122537402,89.0,84.2,16.0,39.4,Eco,Flat,12,36.3,True,Light,1.939,298,330,99.98,False,False,False,False,False
1503,18,20260528,2026-05-28 06:09:40.532833443,2026-05-28 06:55:00.833585322,84.2,78.0,20.1,26.6,Eco,Flat,8,36.5,True,Moderate,2.493,289,323,99.96,False,False,False,False,False
1504,18,20260529,2026-05-29 09:50:06.273565422,2026-05-29 11:04:53.773565421,78.0,67.5,35.9,28.8,Eco,Flat,17,36.4,False,Moderate,4.182,272,343,99.96,False,False,False,False,False
1505,18,20260529,2026-05-29 13:29:16.738321222,2026-05-29 14:44:13.862921860,67.5,56.1,39.1,31.3,City,Mixed,151,34.9,False,Light,4.555,234,343,99.96,False,False,False,False,False
1506,18,20260603,2026-06-03 08:14:00.159251130,2026-06-03 09:19:19.896093235,81.7,72.7,33.1,30.4,Eco,Flat,14,34.1,True,Moderate,3.583,285,370,99.93,False,False,False,False,False
1507,18,20260603,2026-06-03 11:34:15.703106801,2026-06-03 12:11:46.999936772,72.7,66.9,21.7,34.7,Eco,Flat,3,35.0,True,Light,2.314,259,375,99.93,False,False,False,False,False
1508,18,20260604,2026-06-04 06:03:01.461065428,2026-06-04 07:39:08.808004203,66.9,57.0,31.4,19.6,Eco,Mixed,75,31.8,True,Heavy,3.965,238,317,99.93,False,False,False,False,False
