charging_id,vehicle_id,station_id,date_id,start_time,end_time,start_battery_pct,end_battery_pct,energy_added_kwh,charging_power_kw,charging_time_min,wait_time_min,charging_cost_inr,charging_success,connector_used,energy_added_was_outlier,wait_time_min_was_imputed,charging_cost_inr_was_imputed
494,91,34,20260720,2026-07-20 13:21:41.623526293,2026-07-20 19:15:41.623526293,26.1,87.8,19.743,3.17,354,18.0,217.17,True,TYPE 2,False,False,False
495,91,76,20260722,2026-07-22 09:44:40.238977599,2026-07-22 10:40:40.238977599,13.0,73.3,19.18,20.83,56,9.0,383.6,True,CCS2,False,False,False
496,91,92,20260729,2026-07-29 16:16:41.967755777,2026-07-29 20:21:41.967755777,5.0,94.0,29.948,6.68,245,17.0,359.38,True,TYPE 2,False,False,False
497,91,60,20260731,2026-07-31 17:21:25.361090852,2026-07-31 18:06:25.361090852,17.9,71.4,17.093,24.37,45,9.0,341.86,True,CCS2,False,False,False
498,91,76,20260814,2026-08-14 09:32:52.584214897,2026-08-14 10:24:52.584214897,11.3,77.8,21.966,25.86,52,17.0,439.32,True,CCS2,False,False,False
499,91,14,20260818,2026-08-18 18:16:51.213314572,2026-08-18 22:03:51.213314572,12.7,95.9,26.811,6.72,227,17.0,324.41,True,TYPE 2,False,False,False
500,91,118,20260901,2026-09-01 12:00:04.117896542,2026-09-01 12:41:04.117896542,25.3,76.5,16.823,25.31,41,8.0,328.05,True,CCS2,False,False,False
501,91,148,20260903,2026-09-03 11:36:52.399684092,2026-09-03 12:32:52.399684092,5.4,78.2,23.073,24.84,56,16.0,392.24,True,CCS2,False,False,False
502,91,118,20260909,2026-09-09 11:43:30.090934163,2026-09-09 12:27:30.090934163,25.8,83.6,18.25,24.99,44,19.0,355.88,True,CCS2,False,False,False
503,91,60,20260918,2026-09-18 18:17:36.352792830,2026-09-18 19:07:36.352792830,6.8,73.3,21.25,25.98,50,19.0,425.0,True,CCS2,False,False,False
504,92,71,20260513,2026-05-13 09:55:32.864378097,2026-05-13 10:33:32.864378097,24.6,76.6,25.693,42.98,38,8.0,513.86,True,CCS2,False,False,False
505,92,129,20260530,2026-05-30 13:36:34.203149028,2026-05-30 14:07:34.203149028,33.9,82.8,24.78,45.49,31,9.0,483.21,True,CCS2,False,False,False
506,95,134,20260903,2026-09-03 08:49:42.265620403,2026-09-03 16:31:42.265620403,17.5,98.2,26.477,3.17,462,6.0,304.49,True,TYPE 2,False,False,False
507,95,134,20260911,2026-09-11 13:24:54.345517105,2026-09-11 20:09:54.345517105,18.8,90.1,23.954,3.18,405,2.0,275.47,True,TYPE 2,False,False,False
508,95,132,20260914,2026-09-14 16:11:17.752409700,2026-09-14 17:03:17.752409700,13.8,71.2,19.413,22.14,52,5.0,378.55,True,CCS2,False,False,False
509,96,29,20260622,2026-06-22 15:14:15.861384956,2026-06-22 21:18:15.861384956,28.1,88.8,19.932,3.02,364,1.0,219.25,True,TYPE 2,False,False,False
510,96,113,20260702,2026-07-02 18:21:52.519613072,2026-07-02 19:04:52.519613072,28.2,83.3,17.886,25.25,43,1.0,411.38,True,CCS2,False,False,False
511,96,36,20260722,2026-07-22 14:50:19.239170857,2026-07-22 20:04:19.239170857,32.9,86.4,17.43,3.09,314,1.0,191.73,True,TYPE 2,False,False,False
512,96,157,20260727,2026-07-27 17:17:25.252344720,2026-07-27 18:04:25.252344720,27.7,80.4,17.873,21.85,47,6.0,379.48,True,CCS2,False,False,True
513,98,124,20260330,2026-03-30 17:28:05.899821487,2026-03-30 18:08:05.899821487,29.4,76.5,15.926,21.94,40,17.0,310.56,True,CCS2,False,False,False
514,98,23,20260410,2026-04-10 12:14:28.497288219,2026-04-10 13:00:28.497288219,26.5,82.2,17.651,24.23,46,12.0,407.74,True,CCS2,False,False,False
515,98,59,20260719,2026-07-19 15:24:40.241966906,2026-07-19 16:10:40.241966906,28.8,82.1,16.977,23.24,46,16.0,339.54,True,CCS2,False,False,False
516,98,142,20260725,2026-07-25 18:10:22.642999430,2026-07-25 21:11:22.642999430,30.0,96.2,21.895,6.69,181,18.0,276.97,True,TYPE 2,False,False,False
517,100,93,20260505,2026-05-05 15:34:28.435726466,2026-05-05 16:00:28.435726466,33.7,78.7,22.258,50.72,26,6.0,489.68,True,CCS2,False,False,False
518,102,131,20260421,2026-04-21 12:39:22.964459708,2026-04-21 13:11:22.964459708,21.6,78.4,11.808,21.37,32,11.0,253.28,True,CCS2,False,False,False
519,102,14,20260514,2026-05-14 12:54:33.456344029,2026-05-14 17:51:33.456344029,16.4,97.2,16.76,3.16,297,14.0,184.36,True,TYPE 2,False,False,False
520,102,14,20260520,2026-05-20 07:19:25.822637382,2026-05-20 12:22:25.822637382,12.2,90.5,16.976,3.03,303,19.0,205.41,True,TYPE 2,False,False,False
521,102,180,20260520,2026-05-20 16:33:45.524346547,2026-05-20 17:08:45.524346547,20.8,81.9,12.753,21.35,35,19.0,379.48,True,CCS2,False,False,True
522,102,92,20260601,2026-06-01 11:49:57.868019367,2026-06-01 16:50:57.868019367,16.6,95.8,16.497,3.08,301,18.0,217.76,True,TYPE 2,False,False,False
523,102,177,20260611,2026-06-11 07:28:14.567384808,2026-06-11 11:43:14.567384808,18.1,86.8,14.402,3.14,255,14.0,166.34,True,TYPE 2,False,False,False
524,102,60,20260623,2026-06-23 10:26:23.668537313,2026-06-23 11:08:23.668537313,18.6,75.4,11.8,17.38,42,15.0,236.0,True,CCS2,False,False,False
525,102,118,20260629,2026-06-29 06:43:00.475316049,2026-06-29 07:18:00.475316049,21.4,75.1,10.891,19.23,35,15.0,212.37,True,CCS2,False,False,False
526,102,44,20260710,2026-07-10 17:57:52.208208629,2026-07-10 18:46:52.208208629,5.0,72.0,14.449,17.14,49,13.0,288.98,True,CCS2,False,False,False
527,102,177,20260711,2026-07-11 13:31:07.803752763,2026-07-11 19:17:07.803752763,8.7,98.5,18.216,3.02,346,14.0,191.27,True,TYPE 2,False,False,False
528,102,82,20260715,2026-07-15 10:12:29.216386340,2026-07-15 15:40:29.216386340,5.0,92.4,18.943,3.08,328,8.0,227.32,True,TYPE 2,False,False,False
529,102,131,20260723,2026-07-23 10:27:10.843694257,2026-07-23 11:01:10.843694257,24.1,80.4,11.381,20.78,34,15.0,221.93,True,CCS2,False,False,False
530,102,44,20260725,2026-07-25 11:37:20.986266305,2026-07-25 12:28:20.986266305,8.5,82.2,15.119,18.21,51,13.0,302.38,True,CCS2,False,False,False
531,102,14,20260730,2026-07-30 08:48:57.983178548,2026-07-30 13:20:57.983178548,25.1,96.3,14.916,3.05,272,14.0,164.08,True,TYPE 2,False,False,False
532,102,177,20260804,2026-08-04 08:36:27.647974757,2026-08-04 13:00:27.647974757,27.2,95.5,14.623,3.02,264,11.0,153.54,True,TYPE 2,False,False,False
533,102,177,20260813,2026-08-13 09:01:48.195038754,2026-08-13 13:48:48.195038754,10.2,86.7,16.375,3.1,287,18.0,171.94,True,TYPE 2,False,False,False
534,102,82,20260814,2026-08-14 16:16:01.454068239,2026-08-14 20:25:01.454068239,27.4,92.8,13.452,3.07,249,13.0,161.42,True,TYPE 2,False,False,False
535,102,34,20260826,2026-08-26 11:30:32.993333454,2026-08-26 17:07:32.993333454,11.7,98.6,18.448,3.01,337,9.0,202.93,True,TYPE 2,False,False,False
536,102,177,20260910,2026-09-10 11:59:34.745842576,2026-09-10 17:57:34.745842576,5.0,99.6,20.625,3.07,358,10.0,216.56,True,TYPE 2,False,False,False
537,103,70,20260605,2026-06-05 10:50:30.027869858,2026-06-05 11:26:30.027869858,16.8,74.1,11.789,19.07,36,9.0,235.78,True,CCS2,False,False,False
538,104,65,20260522,2026-05-22 19:32:13.852560660,2026-05-22 20:09:13.852560660,28.4,72.0,11.547,18.62,37,3.0,254.03,True,CCS2,False,False,False
539,104,65,20260529,2026-05-29 10:12:51.468055975,2026-05-29 10:44:51.468055975,34.3,78.3,11.53,22.42,32,0.0,230.6,True,CCS2,False,False,False
540,104,79,20260605,2026-06-05 09:06:34.797959646,2026-06-05 09:47:34.797959646,29.6,80.5,12.944,20.77,41,4.0,284.77,True,CCS2,False,False,False
541,105,146,20260717,2026-07-17 10:38:03.369856942,2026-07-18 02:13:03.369856942,34.8,96.9,51.633,3.0,935,4.0,464.7,True,TYPE 2,False,False,False
542,106,112,20260612,2026-06-12 16:51:29.609016863,2026-06-12 17:32:29.609016863,26.5,74.9,23.562,33.56,41,0.0,596.12,True,CCS2,False,False,False
543,107,137,20260331,2026-03-31 14:02:20.567439187,2026-03-31 14:38:20.567439187,26.4,83.3,11.639,20.83,36,14.0,250.24,True,CCS2,False,False,False
544,107,59,20260404,2026-04-04 13:28:09.881977510,2026-04-04 14:12:09.881977510,5.0,75.4,15.104,19.47,44,12.0,302.08,True,CCS2,False,False,False
545,107,137,20260407,2026-04-07 14:38:42.969858514,2026-04-07 15:33:42.969858514,10.1,83.8,15.938,16.32,55,17.0,342.67,True,CCS2,False,False,False
546,107,124,20260414,2026-04-14 07:46:53.740040207,2026-04-14 08:28:53.740040207,20.2,74.5,11.481,16.86,42,16.0,223.88,True,CCS2,False,False,False
547,107,124,20260417,2026-04-17 08:01:18.641421395,2026-04-17 08:47:18.641421395,5.0,78.3,15.992,20.67,46,17.0,311.84,True,CCS2,False,False,False
548,107,23,20260419,2026-04-19 15:39:16.990638434,2026-04-19 16:20:16.990638434,17.6,84.8,14.184,19.46,41,18.0,297.86,True,CCS2,False,False,False
549,107,124,20260502,2026-05-02 08:03:58.525011278,2026-05-02 08:43:58.525011278,5.0,72.3,13.904,22.29,40,12.0,271.13,True,CCS2,False,False,False
550,107,137,20260524,2026-05-24 12:03:01.649664795,2026-05-24 12:47:01.649664795,18.4,79.0,13.146,18.02,44,12.0,310.9,True,CCS2,False,False,False
551,107,142,20260527,2026-05-27 11:16:58.150748423,2026-05-27 15:40:58.150748423,26.6,94.5,13.978,3.0,264,10.0,176.82,True,TYPE 2,False,False,False
552,107,170,20260531,2026-05-31 18:17:18.161887507,2026-05-31 19:00:18.161887507,5.0,82.2,15.608,22.07,43,15.0,296.55,True,CCS2,False,False,False
553,107,17,20260606,2026-06-06 11:37:37.654139395,2026-06-06 12:13:37.654139395,16.8,74.1,12.25,20.6,36,19.0,282.98,True,CCS2,False,False,False
554,107,59,20260618,2026-06-18 15:01:44.318847368,2026-06-18 15:44:44.318847368,5.0,76.3,14.669,20.18,43,10.0,322.72,True,CCS2,False,False,False
555,107,142,20260627,2026-06-27 16:06:04.278779009,2026-06-27 21:09:04.278779009,5.0,85.3,16.47,3.1,303,12.0,189.4,True,TYPE 2,False,False,False
556,107,12,20260703,2026-07-03 14:28:48.234797641,2026-07-03 15:04:48.234797641,20.1,83.9,13.616,21.57,36,19.0,285.94,True,CCS2,False,False,False
557,107,137,20260705,2026-07-05 08:45:25.121686196,2026-07-05 09:28:25.121686196,19.6,76.5,11.611,16.33,43,11.0,249.64,True,CCS2,False,False,False
558,107,137,20260710,2026-07-10 17:14:19.059394587,2026-07-10 18:00:19.059394587,13.1,77.6,13.391,16.95,46,13.0,287.91,True,CCS2,False,False,False
559,107,137,20260713,2026-07-13 11:23:31.661238312,2026-07-13 11:51:31.661238312,29.9,73.2,8.774,18.91,28,11.0,207.51,True,CCS2,False,False,False
560,109,90,20260809,2026-08-09 10:51:44.333463245,2026-08-09 11:26:44.333463245,39.3,83.5,9.084,16.52,35,0.0,199.85,True,CCS2,False,False,False
561,109,5,20260907,2026-09-07 13:14:31.945823835,2026-09-07 14:00:31.945823835,10.4,84.6,15.953,19.78,46,2.0,335.01,True,CCS2,False,False,False
562,110,76,20260613,2026-06-13 07:41:53.995563144,2026-06-13 08:20:53.995563144,29.4,82.8,25.483,40.3,39,11.0,509.66,True,CCS2,False,False,False
563,111,88,20260409,2026-04-09 07:07:34.278764203,2026-04-09 07:37:34.278764203,8.0,79.3,20.111,42.56,30,4.0,442.44,True,CCS2,False,False,False
564,111,105,20260506,2026-05-06 08:03:46.364196157,2026-05-06 08:26:46.364196157,22.2,73.7,14.399,37.49,23,5.0,331.18,True,CCS2,False,False,False
565,111,88,20260507,2026-05-07 11:08:40.475700638,2026-05-07 11:36:40.475700638,18.0,80.6,17.292,41.54,28,3.0,380.42,True,CCS2,False,False,False
566,111,67,20260515,2026-05-15 11:30:36.921459823,2026-05-15 11:48:36.921459823,25.7,70.3,12.324,41.83,18,4.0,246.48,True,CCS2,False,False,False
567,111,80,20260526,2026-05-26 08:59:15.627571333,2026-05-26 12:10:15.627571333,5.0,86.8,23.668,6.77,191,9.0,284.02,True,TYPE 2,False,False,False
568,111,51,20260628,2026-06-28 06:41:27.635936137,2026-06-28 07:18:27.635936137,5.0,83.7,22.267,34.48,37,4.0,445.34,True,CCS2,False,False,False
569,111,179,20260719,2026-07-19 11:43:16.568015611,2026-07-19 12:09:16.568015611,17.7,75.7,16.649,42.34,26,1.0,332.98,True,CCS2,False,False,False
570,111,39,20260902,2026-09-02 10:31:28.168173692,2026-09-02 11:02:28.168173692,5.0,83.7,22.066,43.99,31,8.0,463.39,True,CCS2,False,False,False
571,113,139,20260529,2026-05-29 11:02:04.438514592,2026-05-29 11:58:04.438514592,5.0,82.5,26.4,26.48,56,0.0,567.6,True,CCS2,False,False,False
572,113,149,20260614,2026-06-14 17:06:42.905275758,2026-06-14 17:54:42.905275758,15.1,79.4,21.624,25.79,48,2.0,367.61,True,CCS2,False,False,False
573,113,29,20260623,2026-06-23 09:05:27.680034355,2026-06-23 18:26:27.680034355,5.0,98.9,29.828,3.03,561,9.0,360.92,True,TYPE 2,False,True,False
574,113,125,20260704,2026-07-04 12:56:39.914549889,2026-07-04 13:39:39.914549889,20.7,75.2,17.531,25.05,43,8.0,376.04,True,CCS2,False,False,False
575,113,77,20260709,2026-07-09 09:56:10.196197866,2026-07-09 10:49:10.196197866,5.0,78.3,23.155,25.7,53,9.0,509.41,True,CCS2,False,False,False
576,113,77,20260718,2026-07-18 14:06:57.407834365,2026-07-18 14:52:57.407834365,24.4,79.2,18.004,23.45,46,9.0,396.09,True,CCS2,False,False,False
577,113,157,20260722,2026-07-22 15:06:54.234958461,2026-07-22 16:11:54.234958461,5.0,79.7,24.196,22.24,65,1.0,580.7,True,CCS2,False,False,False
578,113,84,20260724,2026-07-24 12:08:25.694550626,2026-07-24 13:03:25.694550626,13.7,79.6,20.844,22.8,55,9.0,458.57,True,CCS2,False,True,False
579,113,147,20260729,2026-07-29 18:14:56.344793740,2026-07-29 19:14:56.344793740,11.9,79.8,22.456,20.89,60,7.0,381.75,True,CCS2,False,False,False
580,113,157,20260802,2026-08-02 17:00:43.270722451,2026-08-02 17:52:43.270722451,12.3,77.4,21.604,24.4,52,0.0,570.35,True,CCS2,False,False,False
581,113,77,20260811,2026-08-11 14:39:26.397649465,2026-08-11 15:20:26.397649465,22.6,70.5,15.747,22.59,41,6.0,346.43,True,CCS2,False,False,False
582,113,147,20260911,2026-09-11 09:52:18.082202366,2026-09-11 10:41:18.082202366,15.7,72.0,19.202,21.62,49,6.0,326.43,True,CCS2,False,False,False
583,116,93,20260514,2026-05-14 11:41:29.210018027,2026-05-14 12:04:29.210018027,29.3,75.6,32.296,87.36,23,1.0,710.51,True,CCS2,False,False,False
584,117,21,20260328,2026-03-28 10:50:21.051077834,2026-03-28 11:43:21.051077834,5.0,77.6,15.176,17.07,53,17.0,318.7,True,CCS2,False,False,False
585,117,1,20260412,2026-04-12 15:50:13.976393323,2026-04-12 16:39:13.976393323,5.0,77.3,14.943,18.69,49,17.0,313.8,True,CCS2,False,False,False
586,117,38,20260418,2026-04-18 14:35:00.186733430,2026-04-18 15:14:00.186733430,15.8,81.8,13.534,22.02,39,12.0,284.21,True,CCS2,False,False,False
587,117,127,20260422,2026-04-22 10:06:27.849380618,2026-04-22 10:42:27.849380618,17.2,77.1,12.607,22.27,36,15.0,245.84,True,CCS2,False,False,False
588,117,167,20260424,2026-04-24 14:13:38.496684360,2026-04-24 19:02:38.496684360,21.1,97.9,15.634,3.12,289,19.0,223.57,True,TYPE 2,False,False,False
589,117,73,20260501,2026-05-01 09:33:15.893086319,2026-05-01 14:57:15.893086319,5.0,93.4,18.925,3.17,324,14.0,208.18,True,TYPE 2,False,False,False
590,117,151,20260503,2026-05-03 11:02:41.210225853,2026-05-03 11:28:41.210225853,27.9,71.3,9.294,22.01,26,10.0,158.0,True,CCS2,False,False,False
591,117,26,20260513,2026-05-13 15:22:18.979424978,2026-05-13 20:19:18.979424978,5.0,86.2,17.583,3.19,297,9.0,212.75,True,TYPE 2,False,False,False
592,117,26,20260515,2026-05-15 11:51:08.339986032,2026-05-15 16:13:08.339986032,15.6,86.1,15.043,3.13,262,9.0,165.47,True,TYPE 2,False,False,False
593,117,72,20260604,2026-06-04 08:48:58.014033658,2026-06-04 13:30:58.014033658,15.3,91.1,15.559,3.14,282,8.0,171.15,True,TYPE 2,False,False,False
594,117,26,20260606,2026-06-06 12:49:03.736350687,2026-06-06 17:58:03.736350687,12.3,95.5,17.865,3.13,309,11.0,196.51,True,TYPE 2,False,False,False
595,117,73,20260613,2026-06-13 17:41:21.725621383,2026-06-13 22:50:21.725621383,13.8,96.6,17.859,3.13,309,19.0,196.45,True,TYPE 2,False,False,False
596,117,143,20260623,2026-06-23 12:37:44.223073093,2026-06-23 13:06:44.223073093,17.9,70.1,11.198,22.16,29,18.0,264.83,True,CCS2,False,False,False
597,117,28,20260623,2026-06-23 21:44:52.553838679,2026-06-24 03:18:52.553838679,5.0,97.1,18.973,3.2,334,12.0,208.7,True,TYPE 2,False,False,False
598,117,21,20260623,2026-06-24 02:28:36.566522981,2026-06-24 03:17:36.566522981,13.5,80.8,13.782,17.52,49,13.0,289.42,True,CCS2,False,False,False
599,117,127,20260626,2026-06-26 12:15:28.711288919,2026-06-26 12:59:28.711288919,5.0,71.7,14.183,19.19,44,16.0,276.57,True,CCS2,False,False,False
600,117,72,20260730,2026-07-30 10:19:32.846568439,2026-07-30 15:53:32.846568439,5.0,95.6,18.547,3.16,334,12.0,204.02,True,TYPE 2,False,False,False
601,117,121,20260805,2026-08-05 11:31:03.388728143,2026-08-05 16:26:03.388728143,12.3,87.6,15.704,2.98,295,19.0,181.38,True,TYPE 2,False,False,False
602,117,1,20260826,2026-08-26 10:42:18.933033807,2026-08-26 11:33:18.933033807,5.0,79.9,90.0,18.23,51,19.0,359.25,True,CCS2,True,False,False
603,117,19,20260826,2026-08-26 17:22:33.763073932,2026-08-26 17:52:33.763073932,28.0,72.2,9.388,19.87,30,8.0,216.86,True,CCS2,False,False,False
604,117,19,20260828,2026-08-28 16:14:01.041784388,2026-08-28 17:05:01.041784388,5.0,75.4,14.555,17.55,51,8.0,305.65,True,CCS2,False,False,False
605,117,21,20260829,2026-08-29 11:16:54.669587941,2026-08-29 11:55:54.669587941,18.9,73.3,11.779,18.54,39,9.0,247.36,True,CCS2,False,False,False
606,117,102,20260830,2026-08-30 11:46:03.684978584,2026-08-30 12:19:03.684978584,24.6,82.9,12.208,22.12,33,16.0,280.78,True,CCS2,False,False,False
607,117,38,20260909,2026-09-09 16:03:33.909826167,2026-09-09 16:50:33.909826167,5.0,70.9,13.724,18.3,47,16.0,288.2,True,CCS2,False,False,False
608,117,151,20260918,2026-09-18 07:26:16.346510957,2026-09-18 08:20:16.346510957,5.0,79.7,15.123,17.52,54,12.0,257.09,True,CCS2,False,False,False
609,119,117,20260801,2026-08-01 09:13:54.532095908,2026-08-01 10:02:54.532095908,22.1,77.0,31.923,40.98,49,7.0,622.5,True,CCS2,False,False,False
610,120,96,20260505,2026-05-05 15:09:22.221991512,2026-05-05 15:33:22.221991512,32.2,76.2,12.301,34.8,24,2.0,270.62,True,CCS2,False,False,False
611,120,6,20260522,2026-05-22 12:31:24.018809245,2026-05-22 12:55:24.018809245,31.2,77.0,12.926,38.09,24,5.0,271.45,True,CCS2,False,False,False
612,121,137,20260618,2026-06-18 14:48:19.279609077,2026-06-18 15:18:19.279609077,25.9,71.4,20.208,40.61,30,14.0,434.47,True,CCS2,False,False,False
613,121,163,20260624,2026-06-24 13:08:43.976566112,2026-06-24 13:45:43.976566112,26.0,73.5,20.149,33.15,37,17.0,483.58,True,CCS2,False,False,False
614,121,54,20260628,2026-06-28 19:13:26.618245219,2026-06-28 20:28:26.618245219,15.3,81.7,29.751,22.53,75,19.0,595.02,True,CCS2,False,False,False
615,121,161,20260710,2026-07-10 11:40:32.660122494,2026-07-10 12:46:32.660122494,12.0,80.0,30.819,25.65,66,15.0,739.66,True,CCS2,False,False,False
616,121,42,20260723,2026-07-23 09:58:51.642589799,2026-07-23 10:41:51.642589799,11.8,81.3,30.897,43.32,43,17.0,617.94,True,CCS2,False,False,False
617,121,63,20260725,2026-07-25 09:02:59.821477013,2026-07-25 19:55:59.821477013,5.0,87.9,36.182,3.06,653,17.0,361.82,True,TYPE 2,False,False,False
618,121,17,20260731,2026-07-31 11:46:35.827799738,2026-07-31 12:20:35.827799738,18.4,72.2,23.238,41.4,34,13.0,488.0,True,CCS2,False,False,False
619,121,124,20260803,2026-08-03 16:51:20.276046583,2026-08-03 17:36:20.276046583,27.9,76.1,21.165,26.75,45,19.0,412.72,True,CCS2,False,False,False
620,121,161,20260821,2026-08-21 08:53:52.205657007,2026-08-21 10:04:52.205657007,20.0,76.4,25.057,19.63,71,16.0,601.37,True,CCS2,False,False,False
621,121,17,20260918,2026-09-18 13:50:58.852921151,2026-09-18 14:19:58.852921151,26.1,74.0,20.54,44.08,29,11.0,431.34,True,CCS2,False,False,False
622,123,89,20260524,2026-05-24 13:06:53.802756031,2026-05-24 13:41:53.802756031,37.3,75.5,10.14,18.26,35,3.0,223.08,True,CCS2,False,False,False
623,124,168,20260328,2026-03-28 10:49:52.223042899,2026-03-28 21:52:52.223042899,26.7,99.8,34.759,3.0,663,1.0,347.59,True,TYPE 2,False,False,False
624,124,168,20260419,2026-04-19 17:50:04.200323411,2026-04-20 06:40:04.200323411,11.1,98.1,41.208,3.06,770,7.0,412.08,True,TYPE 2,False,False,False
625,124,135,20260423,2026-04-23 11:55:09.691831159,2026-04-23 16:05:09.691831159,25.5,88.7,30.57,6.9,250,4.0,386.71,True,TYPE 2,False,False,False
626,124,57,20260429,2026-04-29 12:21:41.034944405,2026-04-29 12:58:41.034944405,20.1,76.1,27.071,43.81,37,1.0,595.56,True,CCS2,False,False,False
627,124,135,20260506,2026-05-06 08:49:13.672826745,2026-05-06 14:14:13.672826745,5.0,88.1,41.994,6.95,325,2.0,531.22,True,TYPE 2,False,False,False
628,124,166,20260630,2026-06-30 18:41:58.676488344,2026-07-01 00:34:58.676488344,5.0,89.5,41.06,6.49,353,4.0,533.78,True,TYPE 2,False,False,False
629,124,78,20260702,2026-07-02 18:41:09.226023503,2026-07-02 19:25:09.226023503,27.8,82.4,27.154,37.76,44,1.0,657.13,True,CCS2,False,False,False
630,124,94,20260707,2026-07-07 09:31:26.430026690,2026-07-07 10:56:26.430026690,5.0,80.7,36.03,25.28,85,6.0,792.66,True,CCS2,False,False,False
631,124,169,20260717,2026-07-17 18:11:13.112291318,2026-07-17 19:01:13.112291318,12.6,70.2,29.007,33.14,50,2.0,551.13,True,CCS2,False,False,False
632,124,135,20260801,2026-08-01 13:52:32.464596290,2026-08-01 18:47:32.464596290,16.6,91.1,37.235,6.95,295,7.0,428.2,True,TYPE 2,False,False,False
633,124,115,20260821,2026-08-21 13:09:47.074713012,2026-08-21 14:02:47.074713012,8.0,73.5,31.116,36.78,53,8.0,715.67,True,CCS2,False,False,False
634,124,69,20260914,2026-09-14 11:21:57.473711977,2026-09-14 12:15:57.473711977,10.2,82.5,35.543,38.26,54,7.0,710.86,True,CCS2,False,False,False
635,129,78,20260520,2026-05-20 14:28:23.773249903,2026-05-20 15:03:23.773249903,38.5,80.8,11.234,18.44,35,1.0,271.86,True,CCS2,False,False,False
636,129,169,20260613,2026-06-13 11:04:35.192006747,2026-06-13 11:38:35.192006747,37.8,77.8,10.259,17.72,34,5.0,214.41,True,CCS2,False,False,False
637,133,57,20260429,2026-04-29 17:14:54.364731448,2026-04-29 18:05:54.364731448,23.8,79.4,46.645,53.19,51,9.0,932.9,True,CCS2,False,False,False
638,133,69,20260505,2026-05-05 11:37:37.188121538,2026-05-05 12:42:37.188121538,12.0,72.7,49.232,43.81,65,0.0,1083.1,True,CCS2,False,False,False
